timestamp,value1,value2,value3
2020-10-01T00:00:00Z,0.1261809138894252,0.1261809138894252,0.1261809138894252
2020-10-02T00:00:00Z,0.03488521781510487,0.08053306585226504,0.08053306585226504
2020-10-03T00:00:00Z,0.01810688358195464,0.05972433842882824,0.05972433842882824
2020-10-04T00:00:00Z,0.034224855297121576,0.05334946764590157,0.05334946764590157
2020-10-05T00:00:00Z,0.06341716567963743,0.05536300725264874,0.05536300725264874
2020-10-06T00:00:00Z,0.029599559863836094,0.05106909935451331,0.05106909935451331
2020-10-07T00:00:00Z,0.00100024330639529,0.04391640563335359,0.04391640563335359
2020-10-08T00:00:00Z,0.016312051738240862,0.0404658613964645,0.0404658613964645
2020-10-09T00:00:00Z,0.03029689282522562,0.03933597599966018,0.03933597599966018
2020-10-10T00:00:00Z,0.006869909208959847,0.03608936932059015,0.03608936932059015
2020-10-11T00:00:00Z,0.10898672540350143,0.0427164016917639,0.0427164016917639
2020-10-12T00:00:00Z,0.009288786797484044,0.03993076711724058,0.03993076711724058
2020-10-13T00:00:00Z,0.009945189289646387,0.03762418420742564,0.03762418420742564
2020-10-14T00:00:00Z,0.06242514420662455,0.039395681350225566,0.039395681350225566
2020-10-15T00:00:00Z,0.03483484240312929,0.03909162542041914,0.03909162542041914
2020-10-16T00:00:00Z,0.44744177612025227,0.06461350983915871,0.06461350983915871
2020-10-17T00:00:00Z,0.0009884937614864332,0.06087086183458975,0.06087086183458975
2020-10-19T00:00:00Z,0.012758901948189709,0.058197975174234196,0.058197975174234196
2020-10-20T00:00:00Z,0.022040540852056104,0.05629495231517219,0.05629495231517219
2020-10-21T00:00:00Z,0.04385906820914323,0.055673158109870745,0.055673158109870745
2020-10-22T00:00:00Z,0.0033826858554417564,0.053183135621564605,0.053183135621564605
2020-10-23T00:00:00Z,0.02260824694436176,0.05179336795441902,0.05179336795441902
2020-10-24T00:00:00Z,0.023585724206758824,0.05056694866104249,0.05056694866104249
2020-10-25T00:00:00Z,1.75128054378e-07,0.048459999763834645,0.048459999763834645
2020-10-26T00:00:00Z,0.03349824567143322,0.04786152960013859,0.04786152960013859
2020-10-27T00:00:00Z,0.022293395446059523,0.04687813982498171,0.04687813982498171
2020-10-28T00:00:00Z,0.10721361579078414,0.04911278708297439,0.04911278708297439
2020-10-29T00:00:00Z,0.009246000339784177,0.04768897327071759,0.04768897327071759
2020-10-30T00:00:00Z,0.0009395917463954751,0.04607692563194786,0.04607692563194786
2020-10-31T00:00:00Z,1.8792e-14,0.04454102811088356,0.04454102811088356
2020-11-02T00:00:00Z,0.017064320800280655,0.040903808341245414,0.043654682713767344
2020-11-04T00:00:00Z,0.004441268948745611,0.039889010045700106,0.042429263533610415
2020-11-05T00:00:00Z,0.0166296229028433,0.03983976802306306,0.041647456241768986
2020-11-06T00:00:00Z,0.011155252319309751,0.039070781257136,0.04075062671463783
2020-11-07T00:00:00Z,5.4538302760878005e-05,0.03695869367790678,0.039587881331441345
2020-11-08T00:00:00Z,3.3271875371596004e-05,0.03597315074495796,0.03848914217988385
2020-11-09T00:00:00Z,0.000997007900488608,0.0359730428980944,0.03747584125341371
2020-11-10T00:00:00Z,0.040944084037563076,0.036794110641405135,0.037567110800365004
2020-11-11T00:00:00Z,0.002943798789950193,0.03588234084022928,0.036679333569328725
2020-11-12T00:00:00Z,0.05702827163503081,0.03755428625443165,0.03718805702097128
2020-11-13T00:00:00Z,0.008015365017564138,0.034188574241567064,0.03647652794771744
2020-11-14T00:00:00Z,0.001577038975298405,0.03393151598082755,0.03564558773408842
2020-11-15T00:00:00Z,0.014284371814521742,0.03407615539832339,0.03514881527084268
2020-11-16T00:00:00Z,0.002632297277361612,0.03208306050068129,0.034409803498263565
2020-11-17T00:00:00Z,0.008890266483049214,0.031218241303345287,0.03384270267570325
2020-11-18T00:00:00Z,0.010081892272171123,0.01663957850840925,0.03332616331910472
2020-11-19T00:00:00Z,0.009411733071530216,0.016920353152077374,0.03281734565426271
2020-11-20T00:00:00Z,3.9635072725144004e-05,0.016496377589561892,0.032134476683814014
2020-11-21T00:00:00Z,0.007060780218100809,0.015997052235096714,0.031622768592677014
2020-11-22T00:00:00Z,0.04092901880357818,0.01589938392157788,0.03180889359689504
2020-11-23T00:00:00Z,0.03671547165822213,0.017010476781670558,0.031905101009862234
2020-11-24T00:00:00Z,0.006482072849454797,0.01647293764517366,0.03141619662216209
2020-11-25T00:00:00Z,0.02603471019799092,0.016554570511548062,0.031314659142460746
2020-11-26T00:00:00Z,0.07438101881882682,0.019033931967907144,0.03211218432165271
2020-11-27T00:00:00Z,1.314397890971e-06,0.017917367592122403,0.03152835032303886
2020-11-28T00:00:00Z,0.007655577324222343,0.017429440321394495,0.03110205080520285
2020-11-29T00:00:00Z,0.000130325601133198,0.013859997315072797,0.030558687205131455
2020-11-30T00:00:00Z,0.001186714150282301,0.013591354442089401,0.030052273876599575
2020-12-01T00:00:00Z,0.002903258775621054,0.013656810009730255,0.029592121078277904
2020-12-02T00:00:00Z,1.6793265584533e-05,0.013657369785249111,0.029099198948066347
2020-12-03T00:00:00Z,0.0035410753407954373,0.013206594936599604,0.028680213315160265
2020-12-04T00:00:00Z,0.00911275492417307,0.013362311135780519,0.028364609147563696
2020-12-05T00:00:00Z,1.794237370649e-05,0.012808588451475958,0.02791466205591517
2020-12-06T00:00:00Z,0.005716423334897101,0.012627294151995537,0.027567814575899265
2020-12-07T00:00:00Z,0.012826371347758605,0.013053021920162129,0.027341023141620176
